,id disease,id symptom,rate
1317,145,1482,30%-79%
1318,145,426,5%-29%
1319,145,1326,5%-29%
1320,145,1342,5%-29%
1321,145,1332,5%-29%
1322,145,1511,5%-29%
1323,145,70,5%-29%
1324,145,1487,5%-29%
1325,145,1507,5%-29%
1326,145,955,5%-29%
1327,145,1135,5%-29%
1328,145,1486,1%-4%
1329,146,723,30%-79%
1330,146,1502,30%-79%
1331,146,1501,30%-79%
1332,146,55,5%-29%
1333,146,1504,5%-29%
1334,146,11,
1335,148,278,1%-4%
1336,148,397,1%-4%
1337,148,355,1%-4%
1338,148,259,1%-4%
1339,148,261,1%-4%
1340,148,1206,1%-4%
1341,148,265,1%-4%
1342,148,167,1%-4%
1343,148,266,1%-4%
1344,148,110,1%-4%
1345,148,1261,1%-4%
1346,148,232,1%-4%
1347,148,243,1%-4%
1348,148,28,1%-4%
1349,148,276,1%-4%
1350,148,217,
1351,148,115,
1352,148,11,
1353,148,308,
1354,148,886,
1355,148,310,
1356,148,236,
1357,148,862,
1358,148,294,
1359,148,351,
1360,148,102,
1361,148,536,
1362,148,357,
1363,148,853,
1364,148,54,
1365,148,504,
1366,148,273,
1367,148,286,
1368,148,56,
1369,148,288,
1370,148,696,
1371,148,1370,
1372,148,341,
1373,148,229,
1374,148,106,
1375,148,335,
1376,148,298,
1377,148,707,
1378,148,1211,
1379,148,320,
1380,148,321,
1381,148,275,
1382,148,722,
1383,148,277,
1384,148,703,
1385,148,269,
1386,150,651,80%-99%
1387,150,328,80%-99%
1388,150,796,80%-99%
1389,150,554,80%-99%
1390,150,818,80%-99%
1391,150,308,80%-99%
1392,150,560,80%-99%
1393,150,4,80%-99%
1394,150,228,80%-99%
1395,150,361,80%-99%
1396,150,289,80%-99%
1397,150,655,80%-99%
1398,150,527,80%-99%
1399,150,1505,80%-99%
1400,150,321,80%-99%
1401,150,28,80%-99%
1402,150,688,80%-99%
1403,150,129,80%-99%
1404,150,1061,80%-99%
1405,150,1055,80%-99%
1406,150,1559,80%-99%
1407,150,1464,
1408,150,11,
1409,150,684,
1410,152,144,80%-99%
1411,152,634,80%-99%
1412,152,283,80%-99%
1413,152,20,80%-99%
1414,152,760,80%-99%
1415,152,367,80%-99%
1416,152,650,80%-99%
1417,152,817,30%-79%
1418,152,83,30%-79%
1419,152,641,30%-79%
1420,152,262,30%-79%
1421,152,873,30%-79%
1422,152,547,5%-29%
1423,152,269,5%-29%
1424,152,729,
1425,152,115,
1426,152,684,
1427,152,1550,
1428,152,315,
1429,152,334,
1430,152,1557,
1431,152,1059,
1432,152,233,
1433,153,273,100%
1434,153,56,100%
1435,153,28,100%
1436,153,514,80%-99%
1437,153,254,80%-99%
1438,153,1583,80%-99%
1439,153,904,80%-99%
1440,153,308,80%-99%
1441,153,279,80%-99%
1442,153,886,80%-99%
1443,153,272,80%-99%
1444,153,660,80%-99%
1445,153,100,80%-99%
1446,153,102,80%-99%
1447,153,261,80%-99%
1448,153,695,80%-99%
1449,153,213,80%-99%
1450,153,335,80%-99%
1451,153,80,80%-99%
1452,153,1197,80%-99%
1453,153,103,30%-79%
1454,153,263,5%-29%
1455,153,1206,5%-29%
1456,153,655,5%-29%
1457,153,775,5%-29%
1458,153,1600,5%-29%
1459,153,40,5%-29%
1460,153,298,5%-29%
1461,153,26,5%-29%
1462,153,323,5%-29%
1463,153,11,
1464,153,292,
1465,153,341,
1466,153,647,
1467,153,1183,
1468,153,637,
1469,153,269,
1470,154,308,80%-99%
1471,154,1219,80%-99%
1472,154,259,80%-99%
1473,154,295,80%-99%
1474,154,146,80%-99%
1475,154,273,80%-99%
1476,154,93,80%-99%
1477,154,1430,80%-99%
1478,154,1236,80%-99%
1479,154,1238,80%-99%
1480,154,232,80%-99%
1481,154,243,80%-99%
1482,154,1262,80%-99%
1483,154,646,30%-79%
1484,154,407,
1485,154,941,
1486,154,11,
1487,154,1106,
1488,154,623,
1489,154,4,
1490,154,265,
1491,154,213,
1492,154,1433,
1493,154,698,
1494,154,777,
1495,154,727,
1496,154,1559,
1497,155,279,80%-99%
1498,155,85,80%-99%
1499,155,397,80%-99%
1500,155,283,80%-99%
1501,155,536,80%-99%
1502,155,357,80%-99%
1503,155,296,80%-99%
1504,155,1211,80%-99%
1505,155,650,80%-99%
1506,155,717,30%-79%
1507,155,767,30%-79%
1508,155,886,30%-79%
1509,155,294,30%-79%
1510,155,102,30%-79%
1511,155,91,30%-79%
1512,155,67,30%-79%
1513,155,273,30%-79%
1514,155,508,30%-79%
1515,155,56,30%-79%
1516,155,655,30%-79%
1517,155,335,30%-79%
1518,155,266,30%-79%
1519,155,302,30%-79%
1520,155,114,5%-29%
1521,155,793,5%-29%
1522,155,98,5%-29%
1523,155,1432,5%-29%
1524,155,645,5%-29%
1525,155,419,5%-29%
1526,155,213,5%-29%
1527,155,40,5%-29%
1528,155,698,5%-29%
1529,155,109,5%-29%
1530,155,43,5%-29%
1531,155,44,5%-29%
1532,155,1119,5%-29%
1533,155,29,5%-29%
1534,155,1494,
1535,155,813,
1536,155,115,
1537,155,99,
1538,155,1439,
1539,155,236,
1540,155,751,
1541,155,1564,
1542,155,353,
1543,155,1172,
1544,155,643,
1545,155,890,
1546,155,226,
1547,155,504,
1548,155,341,
1549,155,1268,
1550,155,815,
1551,155,768,
1552,155,782,
1553,155,113,
1554,156,280,80%-99%
1555,156,1106,80%-99%
1556,156,91,80%-99%
1557,156,283,80%-99%
1558,156,890,80%-99%
1559,156,1093,30%-79%
1560,156,559,30%-79%
1561,156,904,30%-79%
1562,156,308,30%-79%
1563,156,1630,30%-79%
1564,156,1564,30%-79%
1565,156,397,30%-79%
1566,156,282,30%-79%
1567,156,540,30%-79%
1568,156,273,30%-79%
1569,156,400,30%-79%
1570,156,93,30%-79%
1571,156,266,30%-79%
1572,156,547,30%-79%
1573,156,80,30%-79%
1574,156,302,30%-79%
1575,156,114,5%-29%
1576,156,1403,5%-29%
1577,156,886,5%-29%
1578,156,100,5%-29%
1579,156,85,5%-29%
1580,156,236,5%-29%
1581,156,259,5%-29%
1582,156,1208,5%-29%
1583,156,296,5%-29%
1584,156,831,5%-29%
1585,156,494,5%-29%
1586,156,56,5%-29%
1587,156,265,5%-29%
1588,156,1155,5%-29%
1589,156,40,5%-29%
1590,156,321,5%-29%
1591,156,26,5%-29%
1592,156,44,5%-29%
1593,156,28,5%-29%
1594,156,1373,5%-29%
1595,156,393,5%-29%
1596,156,503,
1597,156,796,
1598,156,115,
1599,156,1439,
1600,156,536,
1601,156,643,
1602,156,1441,
1603,156,341,
1604,156,1430,
1605,156,672,
1606,156,1645,
1607,156,650,
1608,156,202,
1609,157,886,80%-99%
1610,157,635,80%-99%
1611,157,80,80%-99%
1612,157,308,30%-79%
1613,157,280,30%-79%
1614,157,283,30%-79%
1615,157,890,30%-79%
1616,157,273,30%-79%
1617,157,1107,30%-79%
1618,157,269,30%-79%
1619,157,1432,5%-29%
1620,157,91,5%-29%
1621,157,536,5%-29%
1622,157,261,5%-29%
1623,157,523,5%-29%
1624,157,540,5%-29%
1625,157,655,5%-29%
1626,157,420,5%-29%
1627,157,232,5%-29%
1628,157,714,5%-29%
1629,157,28,5%-29%
1630,157,768,5%-29%
1631,157,1633,
1632,157,115,
1633,157,1627,
1634,157,98,
1635,157,99,
1636,157,1439,
1637,157,1565,
1638,157,397,
1639,157,102,
1640,157,223,
1641,157,226,
1642,157,419,
1643,157,296,
1644,157,56,
1645,157,1645,
1646,157,243,
1647,157,302,
1648,158,662,80%-99%
1649,158,1651,80%-99%
1650,158,407,80%-99%
1651,158,278,80%-99%
1652,158,886,80%-99%
1653,158,100,80%-99%
1654,158,102,80%-99%
1655,158,1181,80%-99%
1656,158,289,80%-99%
1657,158,229,80%-99%
1658,158,1121,80%-99%
1659,158,547,80%-99%
1660,158,1211,80%-99%
1661,158,80,80%-99%
1662,158,1197,80%-99%
1663,158,714,80%-99%
1664,158,28,80%-99%
1665,158,709,80%-99%
1666,158,345,80%-99%
1667,158,393,80%-99%
1668,158,1107,80%-99%
1669,158,114,30%-79%
1670,158,1582,30%-79%
1671,158,98,30%-79%
1672,158,85,30%-79%
1673,158,534,30%-79%
1674,158,1106,30%-79%
1675,158,522,30%-79%
1676,158,273,30%-79%
1677,158,37,30%-79%
1678,158,363,30%-79%
1679,158,298,30%-79%
1680,158,44,30%-79%
1681,158,702,30%-79%
1682,158,734,30%-79%
1683,158,673,30%-79%
1684,158,1127,
1685,158,11,
1686,158,831,
1687,158,753,
1688,158,1430,
1689,158,394,
1690,158,872,
1691,160,723,80%-99%
1692,160,530,80%-99%
1693,160,83,80%-99%
1694,160,660,80%-99%
1695,160,594,80%-99%
1696,160,144,80%-99%
1697,160,1502,80%-99%
1698,160,137,80%-99%
1699,160,28,80%-99%
1700,160,791,30%-79%
1701,160,1596,30%-79%
1702,160,66,30%-79%
1703,160,104,30%-79%
1704,160,1292,30%-79%
1705,160,1592,30%-79%
1706,160,1319,5%-29%
1707,160,645,5%-29%
1708,160,337,5%-29%
1709,160,29,5%-29%
1710,160,338,5%-29%
1711,160,1595,
1712,160,33,
1713,160,11,
1714,160,739,
1715,160,101,
1716,160,65,
1717,160,4,
1718,160,86,
1719,160,71,
1720,160,73,
1721,160,373,
1722,160,129,
1723,160,669,
1724,162,1651,80%-99%
1725,162,682,80%-99%
1726,162,1475,80%-99%
1727,162,308,80%-99%
1728,162,397,80%-99%
1729,162,1617,80%-99%
1730,162,296,80%-99%
1731,162,56,80%-99%
1732,162,335,80%-99%
1733,162,420,80%-99%
1734,162,647,80%-99%
1735,162,243,80%-99%
1736,162,28,80%-99%
1737,162,675,80%-99%
1738,162,269,80%-99%
1739,162,638,30%-79%
1740,162,553,30%-79%
1741,162,278,30%-79%
1742,162,904,30%-79%
1743,162,236,30%-79%
1744,162,294,30%-79%
1745,162,643,30%-79%
1746,162,273,30%-79%
1747,162,227,30%-79%
1748,162,1194,30%-79%
1749,162,655,30%-79%
1750,162,213,30%-79%
1751,162,807,30%-79%
1752,162,329,5%-29%
1753,162,259,5%-29%
1754,162,86,5%-29%
1755,162,228,5%-29%
1756,162,1590,5%-29%
1757,162,319,5%-29%
1758,162,1648,5%-29%
1759,162,790,
1760,162,115,
1761,162,1603,
1762,162,271,
1763,162,680,
1764,162,352,
1765,162,353,
1766,162,1190,
1767,162,1599,
1768,162,54,
1769,162,419,
1770,162,1012,
1771,162,315,
1772,162,263,
1773,162,494,
1774,162,341,
1775,162,1260,
1776,162,40,
1777,162,300,
1778,162,321,
1779,162,275,
1780,162,810,
1781,162,302,
1782,163,308,80%-99%
1783,163,321,80%-99%
1784,163,734,30%-79%
1785,163,501,30%-79%
1786,165,767,80%-99%
1787,165,352,80%-99%
1788,165,102,80%-99%
1789,165,643,80%-99%
1790,165,296,80%-99%
1791,165,635,80%-99%
1792,165,229,80%-99%
1793,165,529,80%-99%
1794,165,651,30%-79%
1795,165,1583,30%-79%
1796,165,84,30%-79%
1797,165,100,30%-79%
1798,165,227,30%-79%
1799,165,409,30%-79%
1800,165,93,30%-79%
1801,165,80,30%-79%
1802,165,43,30%-79%
1803,165,637,30%-79%
1804,165,114,5%-29%
1805,165,289,5%-29%
1806,165,1608,5%-29%
1807,165,108,5%-29%
1808,165,230,5%-29%
1809,165,393,5%-29%
1810,165,113,5%-29%
1811,165,748,
1812,165,379,
1813,165,1307,
1814,165,1105,
1815,165,115,
1816,165,1667,
1817,165,292,
1818,165,310,
1819,165,85,
1820,165,211,
1821,165,772,
1822,165,1208,
1823,165,238,
1824,165,419,
1825,165,1250,
1826,165,265,
1827,165,341,
1828,165,37,
1829,165,335,
1830,165,1089,
1831,165,707,
1832,165,700,
1833,165,1124,
1834,165,547,
1835,165,320,
1836,165,672,
1837,165,110,
1838,165,321,
1839,165,28,
1840,165,675,
1841,165,413,
1842,165,112,
1843,165,650,
1844,165,411,
1845,165,1457,
1846,165,202,
1847,166,662,80%-99%
1848,166,1582,80%-99%
1849,166,315,80%-99%
1850,166,319,80%-99%
1851,166,147,80%-99%
1852,166,698,80%-99%
1853,166,1593,80%-99%
1854,166,1646,30%-79%
1855,166,280,30%-79%
1856,166,1123,30%-79%
1857,166,276,30%-79%
1858,166,115,
1859,166,308,
1860,166,831,
1861,166,167,
1862,166,697,
1863,166,275,
1864,166,1183,
1865,167,351,80%-99%
1866,167,283,80%-99%
1867,167,400,80%-99%
1868,167,265,80%-99%
1869,167,229,80%-99%
1870,167,335,80%-99%
1871,167,1600,80%-99%
1872,167,707,80%-99%
1873,167,28,80%-99%
1874,167,276,80%-99%
1875,167,690,80%-99%
1876,167,1651,30%-79%
1877,167,279,30%-79%
1878,167,97,30%-79%
1879,167,184,30%-79%
1880,167,341,30%-79%
1881,167,232,30%-79%
1882,167,1598,5%-29%
1883,167,237,5%-29%
1884,167,321,5%-29%
1885,167,734,5%-29%
1886,167,115,
1887,167,292,
1888,167,751,
1889,167,316,
1890,167,343,
1891,169,212,80%-99%
1892,169,341,80%-99%
1893,169,713,80%-99%
1894,169,93,80%-99%
1895,169,547,80%-99%
1896,169,114,30%-79%
1897,169,796,30%-79%
1898,169,412,30%-79%
1899,169,882,30%-79%
1900,169,1105,30%-79%
1901,169,1298,30%-79%
1902,169,672,30%-79%
1903,169,392,30%-79%
1904,169,1651,5%-29%
1905,169,488,5%-29%
1906,169,283,5%-29%
1907,169,228,5%-29%
1908,169,1081,5%-29%
1909,169,413,5%-29%
1910,169,1279,
1911,169,11,
1912,169,310,
1913,169,325,
1914,169,261,
1915,169,273,
1916,169,265,
1917,169,229,
1918,169,527,
1919,169,1089,
1920,169,707,
1921,169,871,
1922,169,714,
1923,169,28,
1924,169,759,
1925,169,301,
1926,169,367,
1927,169,393,
1928,169,703,
1929,169,269,
1930,170,904,80%-99%
1931,170,1564,80%-99%
1932,170,1617,80%-99%
1933,170,283,80%-99%
1934,170,273,80%-99%
1935,170,263,80%-99%
1936,170,1631,80%-99%
1937,170,265,80%-99%
1938,170,707,80%-99%
1939,170,109,80%-99%
1940,170,274,80%-99%
1941,170,269,80%-99%
1942,170,1609,30%-79%
1943,170,279,30%-79%
1944,170,886,30%-79%
1945,170,102,30%-79%
1946,170,1606,30%-79%
1947,170,331,30%-79%
1948,170,288,30%-79%
1949,170,1211,30%-79%
1950,170,80,30%-79%
1951,170,1672,5%-29%
1952,170,1719,5%-29%
1953,170,1447,5%-29%
1954,170,11,
1955,170,1667,
1956,170,261,
1957,170,37,
1958,170,545,
1959,170,28,
1960,170,322,
1961,170,445,
1962,170,703,
1963,170,872,
1964,170,323,
1965,171,634,80%-99%
1966,171,287,80%-99%
1967,171,361,80%-99%
1968,171,28,80%-99%
1969,171,367,80%-99%
1970,171,1630,30%-79%
1971,171,330,30%-79%
1972,171,56,30%-79%
1973,171,229,30%-79%
1974,171,321,30%-79%
1975,171,214,30%-79%
1976,171,276,30%-79%
1977,171,529,5%-29%
1978,171,1592,5%-29%
1979,172,1504,80%-99%
1980,172,682,30%-79%
1981,172,69,30%-79%
1982,172,115,
1983,173,1341,
1984,173,115,
1985,173,655,
1986,173,708,
1987,174,533,80%-99%
1988,174,97,80%-99%
1989,174,868,80%-99%
1990,174,103,80%-99%
1991,174,853,80%-99%
1992,174,273,80%-99%
1993,174,287,80%-99%
1994,174,1756,80%-99%
1995,174,1660,80%-99%
1996,174,1370,80%-99%
1997,174,483,80%-99%
1998,174,1205,30%-79%
1999,174,1584,30%-79%
2000,174,304,30%-79%
2001,174,229,30%-79%
2002,174,702,30%-79%
2003,174,1091,30%-79%
2004,174,727,30%-79%
2005,174,26,5%-29%
2006,174,1397,5%-29%
2007,174,709,5%-29%
2008,174,1616,
2009,174,115,
2010,177,32,80%-99%
2011,177,919,80%-99%
2012,177,270,80%-99%
2013,177,279,80%-99%
2014,177,868,80%-99%
2015,177,122,80%-99%
2016,177,520,80%-99%
2017,177,69,80%-99%
2018,177,917,80%-99%
2019,177,1756,80%-99%
2020,177,251,80%-99%
2021,177,1370,80%-99%
2022,177,362,80%-99%
2023,177,655,80%-99%
2024,177,1334,80%-99%
2025,177,708,80%-99%
2026,177,709,80%-99%
2027,177,1760,80%-99%
2028,177,872,80%-99%
2029,177,662,30%-79%
2030,177,1672,30%-79%
2031,177,449,30%-79%
2032,177,1321,30%-79%
2033,177,451,30%-79%
2034,177,329,30%-79%
2035,177,357,30%-79%
2036,177,565,30%-79%
2037,177,1411,30%-79%
2038,177,508,30%-79%
2039,177,117,30%-79%
2040,177,541,30%-79%
2041,177,1155,30%-79%
2042,177,483,30%-79%
2043,177,1163,30%-79%
2044,177,1373,30%-79%
2045,177,1696,30%-79%
2046,177,1091,30%-79%
2047,177,1046,5%-29%
2048,177,1494,5%-29%
2049,177,1387,5%-29%
2050,177,25,5%-29%
2051,177,1366,5%-29%
2052,177,1547,5%-29%
2053,179,1672,80%-99%
2054,179,717,80%-99%
2055,179,904,80%-99%
2056,179,1603,80%-99%
2057,179,1743,80%-99%
2058,179,54,80%-99%
2059,179,273,80%-99%
2060,179,56,80%-99%
2061,179,1631,80%-99%
2062,179,241,80%-99%
2063,179,699,80%-99%
2064,179,413,80%-99%
2065,179,345,80%-99%
2066,179,1761,80%-99%
2067,179,814,30%-79%
2068,179,1119,30%-79%
2069,179,765,5%-29%
2070,179,236,5%-29%
2071,179,331,5%-29%
2072,179,363,5%-29%
2073,179,866,5%-29%
2074,179,80,5%-29%
2075,179,26,5%-29%
2076,179,1272,5%-29%
2077,179,637,5%-29%
2078,179,115,
2079,179,100,
2080,179,292,
2081,179,102,
2082,179,755,
2083,179,687,
2084,179,322,
2085,179,269,
2086,181,1299,30%-79%
2087,181,1296,30%-79%
2088,181,308,30%-79%
2089,181,397,30%-79%
2090,181,208,30%-79%
2091,181,1170,30%-79%
2092,181,357,30%-79%
2093,181,540,30%-79%
2094,181,287,30%-79%
2095,181,409,30%-79%
2096,181,541,30%-79%
2097,181,1182,30%-79%
2098,181,343,30%-79%
2099,181,321,30%-79%
2100,181,392,30%-79%
2101,181,11,
2102,181,1701,
2103,181,1264,
2104,181,227,
2105,181,360,
2106,181,1250,
2107,181,1705,
2108,181,586,
2109,181,231,
2110,181,647,
2111,181,1695,
2112,181,243,
2113,181,1243,
2114,183,1299,80%-99%
2115,183,1093,80%-99%
2116,183,308,80%-99%
2117,183,564,80%-99%
2118,183,336,80%-99%
2119,183,391,80%-99%
2120,183,761,80%-99%
2121,183,281,30%-79%
2122,183,238,30%-79%
2123,183,409,30%-79%
2124,183,879,30%-79%
2125,183,321,30%-79%
2126,183,11,
2127,183,227,
2128,183,1194,
2129,183,231,
2130,183,214,
2131,183,759,
2132,183,1671,
2133,183,301,
2134,184,530,80%-99%
2135,184,278,80%-99%
2136,184,308,80%-99%
2137,184,1206,80%-99%
2138,184,288,80%-99%
2139,184,300,80%-99%
2140,184,95,80%-99%
2141,184,243,80%-99%
2142,184,275,80%-99%
2143,184,276,80%-99%
2144,184,97,30%-79%
2145,184,527,30%-79%
2146,184,1760,30%-79%
2147,184,514,5%-29%
2148,184,351,5%-29%
2149,184,1411,5%-29%
2150,184,409,5%-29%
2151,184,1182,5%-29%
2152,184,647,5%-29%
2153,184,115,
2154,184,1693,
2155,184,214,
2156,184,1238,
2157,184,810,
2158,184,727,
2159,185,308,80%-99%
2160,185,1230,80%-99%
2161,185,102,80%-99%
2162,185,273,80%-99%
2163,185,288,80%-99%
2164,185,229,80%-99%
2165,185,1325,80%-99%
2166,185,613,80%-99%
2167,185,544,80%-99%
2168,185,1197,80%-99%
2169,185,28,80%-99%
2170,185,675,80%-99%
2171,185,529,80%-99%
2172,185,1763,80%-99%
2173,185,662,30%-79%
2174,185,278,30%-79%
2175,185,1633,30%-79%
2176,185,919,30%-79%
2177,185,130,30%-79%
2178,185,868,30%-79%
2179,185,1170,30%-79%
2180,185,355,30%-79%
2181,185,520,30%-79%
2182,185,565,30%-79%
2183,185,643,30%-79%
2184,185,287,30%-79%
2185,185,696,30%-79%
2186,185,527,30%-79%
2187,185,1648,30%-79%
2188,185,701,30%-79%
2189,185,1498,30%-79%
2190,185,321,30%-79%
2191,185,232,30%-79%
2192,185,345,30%-79%
2193,185,649,30%-79%
2194,185,872,30%-79%
2195,185,580,30%-79%
2196,185,783,5%-29%
2197,185,1541,5%-29%
2198,185,1296,5%-29%
2199,185,350,5%-29%
2200,185,100,5%-29%
2201,185,1122,5%-29%
2202,185,312,5%-29%
2203,185,144,5%-29%
2204,185,104,5%-29%
2205,185,493,5%-29%
2206,185,4,5%-29%
2207,185,419,5%-29%
2208,185,635,5%-29%
2209,185,263,5%-29%
2210,185,286,5%-29%
2211,185,496,5%-29%
2212,185,36,5%-29%
2213,185,541,5%-29%
2214,185,400,5%-29%
2215,185,265,5%-29%
2216,185,1210,5%-29%
2217,185,185,5%-29%
2218,185,363,5%-29%
2219,185,879,5%-29%
2220,185,108,5%-29%
2221,185,267,5%-29%
2222,185,807,5%-29%
2223,185,484,5%-29%
2224,185,1592,5%-29%
2225,185,129,5%-29%
2226,185,1091,5%-29%
2227,185,157,5%-29%
2228,185,727,5%-29%
2229,185,277,5%-29%
2230,185,113,5%-29%
2231,185,269,5%-29%
2232,185,715,
2233,185,115,
2234,185,85,
2235,185,236,
2236,185,353,
2237,185,1702,
2238,185,259,
2239,185,522,
2240,185,261,
2241,185,1085,
2242,185,360,
2243,185,585,
2244,185,318,
2245,185,1206,
2246,185,1335,
2247,185,1807,
2248,185,1340,
2249,186,1466,
2250,186,407,
2251,186,11,
2252,186,397,
2253,186,304,
2254,186,229,
2255,186,363,
2256,186,1831,
2257,187,321,5%-29%
2258,187,580,5%-29%
2259,187,348,
2260,187,115,
2261,187,308,
2262,187,1564,
2263,187,294,
2264,187,351,
2265,187,1172,
2266,187,1752,
2267,187,314,
2268,187,296,
2269,187,361,
2270,187,229,
2271,187,335,
2272,187,1661,
2273,187,1831,
2274,187,613,
2275,187,547,
2276,187,1211,
2277,187,44,
2278,187,87,
2279,187,649,
2280,189,811,80%-99%
2281,189,283,80%-99%
2282,189,109,80%-99%
2283,189,1652,5%-29%
2284,189,115,
2285,189,388,
2286,189,267,
2287,189,298,
2288,189,687,
2289,189,393,
2290,191,886,80%-99%
2291,191,283,80%-99%
2292,191,298,80%-99%
2293,191,1197,80%-99%
2294,191,768,80%-99%
2295,191,761,80%-99%
2296,191,393,80%-99%
2297,191,304,30%-79%
2298,191,681,30%-79%
2299,191,272,5%-29%
2300,191,100,5%-29%
2301,191,237,5%-29%
2302,191,811,
2303,191,1732,
2304,191,115,
2305,191,718,
2306,191,391,
2307,191,529,
2308,191,1735,
2309,191,650,
2310,192,227,80%-99%
2311,192,1194,80%-99%
2312,192,1081,80%-99%
2313,192,758,80%-99%
2314,192,760,80%-99%
2315,192,233,80%-99%
2316,192,704,30%-79%
2317,192,786,30%-79%
2318,192,1715,30%-79%
2319,192,261,30%-79%
2320,192,238,30%-79%
2321,192,635,30%-79%
2322,192,228,30%-79%
2323,192,289,30%-79%
2324,192,229,30%-79%
2325,192,482,30%-79%
2326,192,267,30%-79%
2327,192,777,30%-79%
2328,192,232,30%-79%
2329,192,983,5%-29%
2330,192,789,5%-29%
2331,192,706,5%-29%
2332,192,102,5%-29%
2333,192,283,5%-29%
2334,192,260,5%-29%
2335,192,1234,5%-29%
2336,192,541,5%-29%
2337,192,1557,5%-29%
2338,192,321,5%-29%
2339,192,714,5%-29%
2340,192,392,5%-29%
2341,192,245,5%-29%
2342,192,554,
2343,192,817,
2344,192,11,
2345,192,1170,
2346,192,224,
2347,192,259,
2348,192,1207,
2349,192,1747,
2350,192,585,
2351,192,265,
2352,192,1571,
2353,192,1184,
2354,192,266,
2355,192,707,
2356,192,390,
2357,192,650,
2358,193,11,
2359,193,310,
2360,193,320,
2361,193,486,
2362,193,760,
2363,193,233,
2364,194,512,1%-4%
2365,194,775,1%-4%
2366,194,794,
2367,194,748,
2368,194,379,
2369,194,1307,
2370,194,234,
2371,194,1282,
2372,194,380,
2373,194,115,
2374,194,350,
2375,194,98,
2376,194,99,
2377,194,259,
2378,194,91,
2379,194,92,
2380,194,900,
2381,194,383,
2382,194,504,
2383,194,273,
2384,194,227,
2385,194,1194,
2386,194,36,
2387,194,299,
2388,194,687,
2389,194,390,
2390,194,1857,
2391,194,321,
2392,194,44,
2393,194,1200,
2394,194,391,
2395,194,734,
2396,194,302,
2397,194,322,
2398,194,393,
2399,194,113,
2400,194,473,
2401,196,497,5%-29%
2402,196,37,5%-29%
2403,196,449,
2404,196,35,
2405,196,56,
2406,198,52,100%
2407,198,122,80%-99%
2408,198,70,80%-99%
2409,198,3,5%-29%
2410,198,1065,
2411,198,11,
2412,198,71,
2413,198,5,
2414,198,26,
2415,199,52,100%
2416,199,104,80%-99%
2417,199,25,80%-99%
2418,199,70,80%-99%
2419,199,953,80%-99%
2420,199,1319,30%-79%
2421,199,63,30%-79%
2422,199,65,30%-79%
2423,199,1879,30%-79%
2424,199,1878,30%-79%
2425,199,619,30%-79%
2426,199,338,30%-79%
2427,199,236,5%-29%
2428,199,51,5%-29%
2429,199,1445,5%-29%
2430,199,708,5%-29%
2431,199,1697,1%-4%
2432,199,1366,1%-4%
2433,199,56,1%-4%
2434,199,485,1%-4%
2435,199,1082,1%-4%
2436,199,1475,
2437,199,11,
2438,199,965,
2439,199,55,
2440,199,26,
2441,200,104,80%-99%
2442,200,300,80%-99%
2443,200,367,80%-99%
2444,200,1326,30%-79%
2445,200,451,30%-79%
2446,200,329,30%-79%
2447,200,122,30%-79%
2448,200,565,30%-79%
2449,200,508,30%-79%
2450,200,57,30%-79%
2451,200,572,30%-79%
2452,200,544,30%-79%
2453,200,1426,5%-29%
2454,200,1149,
2455,200,449,
2456,200,541,
2457,200,1016,
2458,200,1041,
2459,200,414,
2460,200,613,
2461,200,981,
2462,200,578,
2463,200,691,
2464,200,1078,
2465,201,104,80%-99%
2466,201,333,80%-99%
2467,201,300,80%-99%
2468,201,367,80%-99%
2469,201,1898,80%-99%
2470,201,1494,30%-79%
2471,201,449,30%-79%
2472,201,1326,30%-79%
2473,201,451,30%-79%
2474,201,329,30%-79%
2475,201,122,30%-79%
2476,201,565,30%-79%
2477,201,508,30%-79%
2478,201,1069,30%-79%
2479,201,479,30%-79%
2480,201,1545,30%-79%
2481,201,1546,30%-79%
2482,201,572,30%-79%
2483,201,544,30%-79%
2484,201,1498,30%-79%
2485,201,118,5%-29%
2486,201,1320,5%-29%
2487,201,819,5%-29%
2488,201,350,5%-29%
2489,201,25,5%-29%
2490,201,493,5%-29%
2491,201,373,5%-29%
2492,201,543,5%-29%
2493,201,981,5%-29%
2494,201,1499,5%-29%
2495,201,81,5%-29%
2496,201,1750,5%-29%
2497,201,1500,5%-29%
2498,201,1421,5%-29%
2499,201,507,
2500,201,115,
2501,201,11,
2502,201,1822,
2503,201,1232,
2504,201,1085,
2505,201,1894,
2506,201,541,
2507,201,1041,
2508,201,1260,
2509,201,578,
2510,201,1078,
2511,201,1340,
2512,205,659,1%-4%
2513,205,830,1%-4%
2514,205,945,1%-4%
2515,205,129,1%-4%
2516,205,115,
2517,205,479,
2518,206,919,80%-99%
2519,206,1502,80%-99%
2520,206,55,80%-99%
2521,206,917,80%-99%
2522,206,1504,80%-99%
2523,206,726,80%-99%
2524,206,1492,80%-99%
2525,206,272,30%-79%
2526,206,350,30%-79%
2527,206,144,30%-79%
2528,206,1379,30%-79%
2529,206,331,30%-79%
2530,206,1292,30%-79%
2531,206,151,5%-29%
2532,206,425,5%-29%
2533,206,9,5%-29%
2534,206,92,5%-29%
2535,206,508,5%-29%
2536,206,1501,5%-29%
2537,206,945,5%-29%
2538,206,170,5%-29%
2539,206,499,5%-29%
2540,206,577,5%-29%
2541,206,632,5%-29%
